id|title|releaseDate|storeReleaseDate|FinalPrice|OriginalPrice|PriceDiscountPercentage|PriceDiscountAmount|PriceCurrency|productState|storeLink|Developer|Publisher|OperatingSystem1|OperatingSystem2|OperatingSystem3|Tag1|Tag2|Tag3|Tag4|Tag5|Tag6|Tag7|Tag8|Tag9|Tag10
^1207658849^|^Syberia II^|^2004-03-29^|^2010-04-08^|^1.29^|^12.99^|^-90.0^|^11.70^|^USD^|^default^|^https://www.gog.com/en/game/syberia_2^|^Microids^|^Microids^|^windows^|^osx^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Classic', 'slug': 'classic'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Female Protagonist', 'slug': 'female-protagonist'}^|^{'name': 'Point&Click', 'slug': 'point-and-click'}^|^{'name': 'Mystery', 'slug': 'mystery'}^
^1250684333^|^Disney Epic Mickey: Rebrushed^|^2024-09-24^|^2024-09-24^|^59.99^|^59.99^|^^|^0.00^|^USD^|^default^|^https://www.gog.com/en/game/disney_epic_mickey_rebrushed^|^Purple Lamp^|^THQ Nordic GmbH^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Choices Matter', 'slug': 'choices-matter'}^|^{'name': 'Funny', 'slug': 'funny'}^|^{'name': 'Platformer', 'slug': 'platformer'}^|^{'name': 'Third Person', 'slug': 'third-person'}^|^{'name': 'Multiple Endings', 'slug': 'multiple-endings'}^|^{'name': 'Family Friendly', 'slug': 'family-friendly'}^
^1868051744^|^Lost Words: Beyond the Page^|^2021-04-06^|^2021-04-06^|^0.74^|^14.99^|^-95.0^|^14.25^|^USD^|^default^|^https://www.gog.com/en/game/lost_words_beyond_the_page^|^Sketchbook Games, Fourth State^|^Maximum Entertainment^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Female Protagonist', 'slug': 'female-protagonist'}^|^{'name': 'Choices Matter', 'slug': 'choices-matter'}^|^{'name': 'Platformer', 'slug': 'platformer'}^|^{'name': 'Family Friendly', 'slug': 'family-friendly'}^|^{'name': 'Relaxing', 'slug': 'relaxing'}^
^1998527297^|^Fallout 4: Game of the Year Edition^|^2015-11-10^|^2023-08-17^|^39.99^|^39.99^|^^|^0.00^|^USD^|^default^|^https://www.gog.com/en/game/fallout_4_game_of_the_year_edition^|^Bethesda Game Studios^|^Bethesda Softworks LLC^|^windows^|^^|^^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Role-playing', 'slug': 'role-playing'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Open World', 'slug': 'open-world'}^|^{'name': 'Third Person', 'slug': 'third-person'}^
^1207660733^|^SteamWorld Dig^|^2013-12-05^|^2014-02-14^|^0.99^|^9.99^|^-90.0^|^9.00^|^USD^|^default^|^https://www.gog.com/en/game/steamworld_dig^|^Image and Form^|^Image and Form^|^windows^|^linux^|^osx^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Science', 'slug': 'science'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Casual', 'slug': 'casual'}^|^{'name': 'Platformer', 'slug': 'platformer'}^|^{'name': 'Sandbox', 'slug': 'sandbox'}^
^1207658915^|^Heroes of Might and Magic® 4: Complete^|^2004-09-09^|^2011-03-10^|^9.99^|^9.99^|^^|^0.00^|^USD^|^default^|^https://www.gog.com/en/game/heroes_of_might_and_magic_4_complete^|^New World Computing, Inc.^|^Ubisoft^|^windows^|^^|^^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Strategy', 'slug': 'strategy'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Turn-Based', 'slug': 'turn-based'}^|^{'name': 'Classic', 'slug': 'classic'}^|^{'name': 'Management', 'slug': 'management'}^|^{'name': 'Tactical', 'slug': 'tactical'}^|^{'name': 'Resource Management', 'slug': 'resource-management'}^|^{'name': 'Magic', 'slug': 'magic'}^|^{'name': 'Good Old Game', 'slug': 'good-old-game'}^
^1207659005^|^Cossacks Anthology^|^2003-11-20^|^2012-02-21^|^1.49^|^5.99^|^-75.0^|^4.50^|^USD^|^default^|^https://www.gog.com/en/game/cossacks_anthology^|^GSC Game World^|^GSC Game World^|^windows^|^^|^^|^{'name': 'Strategy', 'slug': 'strategy'}^|^{'name': 'Classic', 'slug': 'classic'}^|^{'name': 'Tactical', 'slug': 'tactical'}^|^{'name': 'Real-Time', 'slug': 'real-time'}^|^{'name': 'Historical', 'slug': 'historical'}^|^{'name': 'Resource Management', 'slug': 'resource-management'}^|^{'name': 'Isometric', 'slug': 'isometric'}^|^{'name': 'War', 'slug': 'war'}^|^{'name': 'Good Old Game', 'slug': 'good-old-game'}^|^{'name': 'Base Building', 'slug': 'base-building'}^
^1800456002^|^Frostpunk 2 - Deluxe Edition^|^2024-09-20^|^2024-09-20^|^74.99^|^74.99^|^^|^0.00^|^USD^|^default^|^https://www.gog.com/en/game/frostpunk_2_deluxe_edition^|^11 bit studios^|^11 bit studios^|^windows^|^^|^^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Strategy', 'slug': 'strategy'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Simulation', 'slug': 'simulation'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Choices Matter', 'slug': 'choices-matter'}^|^{'name': 'Management', 'slug': 'management'}^|^{'name': 'Difficult', 'slug': 'difficult'}^|^{'name': 'Resource Management', 'slug': 'resource-management'}^
^1416761250^|^Pathfinder: Wrath of the Righteous - Season Pass 2^|^2023-01-31^|^2023-01-31^|^14.49^|^28.99^|^-50.0^|^14.50^|^USD^|^default^|^https://www.gog.com/en/game/pathfinder_wrath_of_the_righteous_season_pass_2^|^Owlcat Games^|^META Publishing^|^windows^|^osx^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Role-playing', 'slug': 'role-playing'}^|^{'name': 'Turn-Based', 'slug': 'turn-based'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'Female Protagonist', 'slug': 'female-protagonist'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Choices Matter', 'slug': 'choices-matter'}^|^{'name': 'Difficult', 'slug': 'difficult'}^
^1722265430^|^Vampire's Fall: Origins^|^2020-01-31^|^2020-07-27^|^1.68^|^12.99^|^-87.0^|^11.31^|^USD^|^default^|^https://www.gog.com/en/game/vampires_fall_origins^|^Early Morning Studio^|^Early Morning Studio^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Role-playing', 'slug': 'role-playing'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Turn-Based', 'slug': 'turn-based'}^|^{'name': 'Open World', 'slug': 'open-world'}^|^{'name': 'Isometric', 'slug': 'isometric'}^|^{'name': 'CRPG', 'slug': 'crpg'}^
^1374469660^|^Blood: Fresh Supply^|^2019-05-09^|^2019-05-09^|^3.29^|^9.99^|^-67.0^|^6.70^|^USD^|^default^|^https://www.gog.com/en/game/blood_fresh_supply^|^Monolith Productions^|^Atari^|^windows^|^^|^^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}^|^{'name': 'Horror', 'slug': 'horror'}^|^{'name': 'Violent', 'slug': 'violent'}^|^{'name': 'Gore', 'slug': 'gore'}^|^{'name': 'FPS', 'slug': 'fps'}^|^{'name': 'Shooter', 'slug': 'shooter'}^|^{'name': 'Good Old Game', 'slug': 'good-old-game'}^
^1207658848^|^Syberia^|^2002-06-18^|^2010-03-25^|^1.29^|^12.99^|^-90.0^|^11.70^|^USD^|^default^|^https://www.gog.com/en/game/syberia^|^Microids^|^Microids^|^windows^|^osx^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Classic', 'slug': 'classic'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Female Protagonist', 'slug': 'female-protagonist'}^|^{'name': 'Point&Click', 'slug': 'point-and-click'}^|^{'name': 'Mystery', 'slug': 'mystery'}^
^1207658777^|^Empire Earth Gold Edition^|^2001-11-13^|^2009-07-16^|^5.99^|^5.99^|^^|^0.00^|^USD^|^default^|^https://www.gog.com/en/game/empire_earth_gold_edition^|^Stainless Steel Studios^|^Rebellion^|^windows^|^^|^^|^{'name': 'Strategy', 'slug': 'strategy'}^|^{'name': 'Classic', 'slug': 'classic'}^|^{'name': 'Real-Time', 'slug': 'real-time'}^|^{'name': 'Historical', 'slug': 'historical'}^|^{'name': 'War', 'slug': 'war'}^|^{'name': 'Good Old Game', 'slug': 'good-old-game'}^|^{'name': 'Building', 'slug': 'building'}^|^{'name': 'Base Building', 'slug': 'base-building'}^|^{'name': 'RTS', 'slug': 'rts'}^|^{'name': 'Military', 'slug': 'military'}^
^1747340100^|^Blasphemous 2^|^2023-08-24^|^2023-08-24^|^14.99^|^29.99^|^-50.0^|^15.00^|^USD^|^default^|^https://www.gog.com/en/game/blasphemous_2^|^The Game Kitchen^|^Team17 Digital LTD.^|^windows^|^^|^^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}^|^{'name': 'Horror', 'slug': 'horror'}^|^{'name': 'Platformer', 'slug': 'platformer'}^
^1898192656^|^Blade Runner - Enhanced Edition^|^2022-06-23^|^2022-06-23^|^3.49^|^9.99^|^-65.0^|^6.50^|^USD^|^default^|^https://www.gog.com/en/game/blade_runner_enhanced_edition^|^Nightdive Studios, Westwood Studios^|^Nightdive Studios^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Point&Click', 'slug': 'point-and-click'}^|^{'name': 'Mystery', 'slug': 'mystery'}^|^{'name': 'Third Person', 'slug': 'third-person'}^|^{'name': 'Good Old Game', 'slug': 'good-old-game'}^|^{'name': 'Investigation', 'slug': 'investigation'}^|^{'name': 'Cyberpunk', 'slug': 'cyberpunk'}^
^1293657067^|^Cybernetic Fault^|^2020-09-24^|^2022-11-30^|^1.24^|^24.99^|^-95.0^|^23.75^|^USD^|^early-access^|^https://www.gog.com/en/game/cybernetic_fault^|^Whale Rock Games^|^Whale Rock Games^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Narrative', 'slug': 'narrative'}^|^{'name': 'Investigation', 'slug': 'investigation'}^
^1846445578^|^Aragami^|^2016-10-04^|^2016-10-04^|^2.99^|^19.99^|^-85.0^|^17.00^|^USD^|^default^|^https://www.gog.com/en/game/aragami^|^Lince Works^|^Lince Works^|^windows^|^linux^|^osx^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Open World', 'slug': 'open-world'}^|^{'name': 'Multiplayer', 'slug': 'multiplayer'}^|^{'name': 'Third Person', 'slug': 'third-person'}^|^{'name': 'Gore', 'slug': 'gore'}^
^1207659126^|^Medal of Honor: Allied Assault War Chest^|^2004-03-02^|^2012-10-23^|^4.99^|^9.99^|^-50.0^|^5.00^|^USD^|^default^|^https://www.gog.com/en/game/medal_of_honor_allied_assault_war_chest^|^Electronic Arts^|^Electronic Arts^|^windows^|^^|^^|^{'name': 'Classic', 'slug': 'classic'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Historical', 'slug': 'historical'}^|^{'name': 'FPS', 'slug': 'fps'}^|^{'name': 'Shooter', 'slug': 'shooter'}^|^{'name': 'War', 'slug': 'war'}^|^{'name': 'Good Old Game', 'slug': 'good-old-game'}^|^{'name': 'Military', 'slug': 'military'}^|^{'name': 'World War II', 'slug': 'world-war-ii'}^|^^
^1207658947^|^Rayman 3: Hoodlum Havoc^|^2003-03-18^|^1991-12-25^|^5.99^|^5.99^|^^|^0.00^|^USD^|^default^|^https://www.gog.com/en/game/rayman_3_hoodlum_havoc^|^Ubisoft^|^Ubisoft^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Classic', 'slug': 'classic'}^|^{'name': 'Platformer', 'slug': 'platformer'}^|^{'name': 'Good Old Game', 'slug': 'good-old-game'}^|^^|^^|^^|^^
^1598055675^|^Emperor: Rise of the Middle Kingdom^|^2002-09-09^|^2017-02-09^|^5.99^|^5.99^|^^|^0.00^|^USD^|^default^|^https://www.gog.com/en/game/emperor_rise_of_the_middle_kingdom^|^Sierra^|^Activision^|^windows^|^^|^^|^{'name': 'Strategy', 'slug': 'strategy'}^|^{'name': 'Classic', 'slug': 'classic'}^|^{'name': 'Management', 'slug': 'management'}^|^{'name': 'Historical', 'slug': 'historical'}^|^{'name': 'Resource Management', 'slug': 'resource-management'}^|^{'name': 'Isometric', 'slug': 'isometric'}^|^{'name': 'War', 'slug': 'war'}^|^{'name': 'Good Old Game', 'slug': 'good-old-game'}^|^{'name': 'Building', 'slug': 'building'}^|^{'name': 'Base Building', 'slug': 'base-building'}^
^1769957642^|^Metal Fatigue^|^2000-07-30^|^2018-06-21^|^1.19^|^5.99^|^-80.0^|^4.80^|^USD^|^default^|^https://www.gog.com/en/game/metal_fatigue^|^Zono Inc.^|^Nightdive Studios^|^windows^|^^|^^|^{'name': 'Strategy', 'slug': 'strategy'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': 'Science', 'slug': 'science'}^|^{'name': 'Classic', 'slug': 'classic'}^|^{'name': 'Real-Time', 'slug': 'real-time'}^|^{'name': 'RTS', 'slug': 'rts'}^|^{'name': 'Robots', 'slug': 'robots'}^|^^|^^|^^
^1491580335^|^The Guest^|^2016-03-10^|^2016-12-15^|^0.99^|^9.99^|^-90.0^|^9.00^|^USD^|^default^|^https://www.gog.com/en/game/the_guest^|^Team Gotham^|^505 Games^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Horror', 'slug': 'horror'}^|^{'name': 'Mystery', 'slug': 'mystery'}^|^{'name': 'Logic', 'slug': 'logic'}^|^{'name': 'Psychological Horror', 'slug': 'psychological-horror'}^|^{'name': 'Walking Simulator', 'slug': 'walking-simulator'}^
^1450711444^|^Darkest Dungeon®^|^2016-01-19^|^2016-01-19^|^3.74^|^24.99^|^-85.0^|^21.25^|^USD^|^default^|^https://www.gog.com/en/game/darkest_dungeon^|^Red Hook Studios^|^Red Hook Studios^|^windows^|^linux^|^osx^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Role-playing', 'slug': 'role-playing'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Turn-Based', 'slug': 'turn-based'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Horror', 'slug': 'horror'}^|^{'name': 'Difficult', 'slug': 'difficult'}^|^{'name': 'Roguelike', 'slug': 'roguelike'}^
^1420716694^|^Double Dragon Trilogy^|^2015-01-15^|^2015-01-15^|^1.19^|^5.99^|^-80.0^|^4.80^|^USD^|^default^|^https://www.gog.com/en/game/double_dragon_trilogy^|^DotEmu^|^DotEmu^|^windows^|^^|^^|^{'name': 'Action', 'slug': 'action'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}^|^{'name': 'Local Co-Op', 'slug': 'local-co-op'}^|^{'name': 'Arcade', 'slug': 'arcade'}^|^{'name': 'Fighting', 'slug': 'fighting'}^|"^{'name': ""Beat 'em up"", 'slug': 'beat-em-up'}^"|^{'name': 'Remake', 'slug': 'remake'}^|^{'name': 'Martial Arts', 'slug': 'martial-arts'}^|^^
^1460731635^|^Sherlock Holmes versus Jack the Ripper^|^2009-05-27^|^2016-04-29^|^1.19^|^9.99^|^-88.0^|^8.80^|^USD^|^default^|^https://www.gog.com/en/game/sherlock_holmes_versus_jack_the_ripper^|^Frogwares^|^Frogwares^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Classic', 'slug': 'classic'}^|^{'name': 'Point&Click', 'slug': 'point-and-click'}^|^{'name': 'Mystery', 'slug': 'mystery'}^|^{'name': 'Historical', 'slug': 'historical'}^|^{'name': 'Investigation', 'slug': 'investigation'}^|^{'name': 'Detective-mystery', 'slug': 'detective'}^|^{'name': 'Thriller', 'slug': 'thriller'}^
^1207659022^|^Heroes of Might and Magic® 5: Bundle^|^2006-05-19^|^2012-04-05^|^19.99^|^19.99^|^^|^0.00^|^USD^|^default^|^https://www.gog.com/en/game/heroes_of_might_and_magic_5_bundle^|^Nival Interactive ^|^Ubisoft^|^windows^|^^|^^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Strategy', 'slug': 'strategy'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Turn-Based', 'slug': 'turn-based'}^|^{'name': 'Classic', 'slug': 'classic'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Management', 'slug': 'management'}^|^{'name': 'Tactical', 'slug': 'tactical'}^|^{'name': 'Resource Management', 'slug': 'resource-management'}^|^{'name': 'Magic', 'slug': 'magic'}^
^1207658957^|^RollerCoaster Tycoon® 2: Triple Thrill Pack^|^2002-10-15^|^1991-12-25^|^9.99^|^9.99^|^^|^0.00^|^USD^|^default^|^https://www.gog.com/en/game/rollercoaster_tycoon_2^|^Chris Sawyer Productions^|^Atari^|^windows^|^^|^^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Simulation', 'slug': 'simulation'}^|^{'name': 'Classic', 'slug': 'classic'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Casual', 'slug': 'casual'}^|^{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}^|^{'name': 'Management', 'slug': 'management'}^|^{'name': 'Multiplayer', 'slug': 'multiplayer'}^|^{'name': 'Sandbox', 'slug': 'sandbox'}^|^{'name': 'Isometric', 'slug': 'isometric'}^
^1207659116^|^Powerslide^|^1998-12-07^|^2012-10-02^|^3.89^|^5.99^|^-35.0^|^2.10^|^USD^|^default^|^https://www.gog.com/en/game/powerslide^|^Ratbag Games^|^Cosmi ValuSoft^|^windows^|^^|^^|^{'name': 'Science', 'slug': 'science'}^|^{'name': 'Classic', 'slug': 'classic'}^|^{'name': 'Third Person', 'slug': 'third-person'}^|^{'name': 'Racing', 'slug': 'racing'}^|^{'name': 'Off-road', 'slug': 'offroad'}^|^^|^^|^^|^^|^^
^1830367721^|^Bzzzt^|^2023-11-13^|^2023-11-13^|^5.99^|^11.99^|^-50.0^|^6.00^|^USD^|^default^|^https://www.gog.com/en/game/bzzzt^|^KO.DLL^|^Cinemax^|^windows^|^linux^|^osx^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}^|^{'name': 'Platformer', 'slug': 'platformer'}^|^{'name': 'Difficult', 'slug': 'difficult'}^|^{'name': 'Retro', 'slug': 'retro'}^|^{'name': 'Perma Death', 'slug': 'perma-death'}^|^{'name': 'Robots', 'slug': 'robots'}^
^1388220662^|^Hands of Necromancy^|^2022-06-20^|^2022-10-27^|^1.24^|^4.99^|^-75.0^|^3.75^|^USD^|^default^|^https://www.gog.com/en/game/hands_of_necromancy^|^HON Team^|^Fulqrum Publishing^|^windows^|^linux^|^osx^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}^|^{'name': 'Violent', 'slug': 'violent'}^|^{'name': 'FPS', 'slug': 'fps'}^|^{'name': 'Shooter', 'slug': 'shooter'}^|^{'name': 'Retro', 'slug': 'retro'}^|^{'name': 'Metroidvania', 'slug': 'metroidvania'}^|^^
^1870324793^|^Aircraft Carrier Survival^|^2022-04-20^|^2023-03-24^|^1.99^|^19.99^|^-90.0^|^18.00^|^USD^|^default^|^https://www.gog.com/en/game/aircraft_carrier_survival^|^Creative Storm Entertainment, Gambit Games Studio^|^CreativeForge Games^|^windows^|^^|^^|^{'name': 'Strategy', 'slug': 'strategy'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'Simulation', 'slug': 'simulation'}^|^{'name': 'Management', 'slug': 'management'}^|^{'name': 'Tactical', 'slug': 'tactical'}^|^{'name': 'Open World', 'slug': 'open-world'}^|^{'name': 'Sandbox', 'slug': 'sandbox'}^|^{'name': 'Historical', 'slug': 'historical'}^|^{'name': 'Resource Management', 'slug': 'resource-management'}^|^{'name': 'Survival', 'slug': 'survival'}^
^1154894688^|^Firegirl: Hack 'n Splash Rescue DX^|^2021-12-14^|^2021-12-14^|^1.79^|^17.99^|^-90.0^|^16.20^|^USD^|^default^|^https://www.gog.com/en/game/firegirl_hack_n_splash_rescue^|^Dejima^|^Thunderful Publishing^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Female Protagonist', 'slug': 'female-protagonist'}^|^{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}^|^{'name': 'Platformer', 'slug': 'platformer'}^|^{'name': 'Roguelike', 'slug': 'roguelike'}^|^{'name': 'Roguelite', 'slug': 'roguelite'}^|^{'name': 'Procedural Generation', 'slug': 'procedural-generation'}^
^1989561048^|^In Sound Mind^|^2021-09-28^|^2021-09-28^|^1.74^|^34.99^|^-95.0^|^33.25^|^USD^|^default^|^https://www.gog.com/en/game/in_sound_mind^|^We Create Stuff^|^Maximum Entertainment^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Horror', 'slug': 'horror'}^|^{'name': 'Platformer', 'slug': 'platformer'}^
^1310457090^|^Noita^|^2019-09-24^|^2019-09-24^|^7.99^|^19.99^|^-60.0^|^12.00^|^USD^|^default^|^https://www.gog.com/en/game/noita^|^Nolla Games^|^Nolla Games^|^windows^|^^|^^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Role-playing', 'slug': 'role-playing'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}^|^{'name': 'Open World', 'slug': 'open-world'}^|^{'name': 'Sandbox', 'slug': 'sandbox'}^|^{'name': 'Difficult', 'slug': 'difficult'}^|^{'name': 'Roguelike', 'slug': 'roguelike'}^
